Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Precipitation,Wind Speed,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Conditions
"Hue, Viet Nam",6/6/2021 22:00,29,29,29,34.9,0,3.6,0,15.3,59.1,81.21,Partially cloudy
"Hue, Viet Nam",6/6/2021 23:00,29,29,29,33.6,0,1.8,151,10,27.6,74.54,Partially cloudy
"Hue, Viet Nam",6/7/2021 0:00,29,29,29,34.5,0,3.6,299,10,27.6,79.06,Partially cloudy
"Hue, Viet Nam",6/7/2021 1:00,27.5,27.5,27.5,31.6,0,0,0,15.3,59.1,85.4,Partially cloudy
"Hue, Viet Nam",6/7/2021 2:00,28,28,28,32.7,0,5.4,269,10,27.6,83.79,Partially cloudy
"Hue, Viet Nam",6/7/2021 3:00,28,28,28,32.7,0,11,278,10,27.6,83.87,Partially cloudy
"Hue, Viet Nam",6/7/2021 4:00,27.1,27.1,27.1,31,0,3.6,335,15.3,59.1,89.76,Partially cloudy
"Hue, Viet Nam",6/7/2021 5:00,28,28,28,32.7,0,3.6,239,10,27.6,83.87,Partially cloudy
"Hue, Viet Nam",6/7/2021 6:00,28,28,28,32.7,0,3.6,229,10,27.6,83.87,Partially cloudy
"Hue, Viet Nam",6/7/2021 7:00,29.5,29.5,29.5,33.6,0,3.5,212,15.3,59.1,68.38,Partially cloudy
"Hue, Viet Nam",6/7/2021 8:00,31,31,31,34.6,0,9.3,230,10,27.6,58.88,Partially cloudy
"Hue, Viet Nam",6/7/2021 9:00,33,33,33,36.1,0,14.7,239,10,28,49.45,Partially cloudy
"Hue, Viet Nam",6/7/2021 10:00,33.6,33.6,33.6,36.2,0,14.3,241,15.3,59.6,45.45,Partially cloudy
"Hue, Viet Nam",6/7/2021 11:00,35,35,35,37.7,0,13,222,10,28.7,41.75,Partially cloudy
"Hue, Viet Nam",6/7/2021 12:00,,,,,,,,,,,
"Hue, Viet Nam",6/7/2021 13:00,35.5,35.5,35.5,38.6,0,14.4,270,15.3,60.2,41.23,Partially cloudy
"Hue, Viet Nam",6/7/2021 14:00,36.9,36.9,36.9,41,0,9.5,222,10,28.7,39.89,Partially cloudy
"Hue, Viet Nam",6/7/2021 15:00,35,35,35,38.6,0,11.2,242,10,50.6,44.45,Partially cloudy
"Hue, Viet Nam",6/7/2021 16:00,33.4,33.4,33.4,39,0,3.6,360,15.3,76.9,55.79,Overcast
"Hue, Viet Nam",6/7/2021 17:00,32,32,32,37.9,0,11.1,68,10,89.1,62.71,Overcast
"Hue, Viet Nam",6/7/2021 18:00,31,31,31,35.5,0,7.5,80,10,89.1,62.43,Overcast
"Hue, Viet Nam",6/7/2021 19:00,30.9,30.9,30.9,37.6,0,0,0,15.3,71,71.19,Partially cloudy
"Hue, Viet Nam",6/7/2021 20:00,30,30,30,37.4,0,7.5,71,10,50,78.88,Partially cloudy
"Hue, Viet Nam",6/7/2021 21:00,30,30,30,37.4,0,7.5,90,10,50,79.04,Partially cloudy
"Hue, Viet Nam",6/7/2021 22:00,29.3,29.3,29.3,35.8,0,7.4,65,15.3,70.6,81.35,Partially cloudy
"Hue, Viet Nam",6/7/2021 23:00,29,29,29,35.6,0,3.6,27,10,27.6,83.81,Partially cloudy
"Hue, Viet Nam",6/8/2021 0:00,29,29,29,34.5,0,3.6,132,10,27.6,79.06,Partially cloudy
"Hue, Viet Nam",6/8/2021 1:00,28.8,28.8,28.8,34.2,0,3.6,200,15.3,59.6,79.67,Partially cloudy
"Hue, Viet Nam",6/8/2021 2:00,29,29,29,33.6,0,3.7,229,10,28,74.47,Partially cloudy
"Hue, Viet Nam",6/8/2021 3:00,29,29,29,32.7,0,7.6,219,10,28,70.04,Partially cloudy
"Hue, Viet Nam",6/8/2021 4:00,28,28,28,32.3,0,3.6,320,15.3,59.6,81.01,Partially cloudy
"Hue, Viet Nam",6/8/2021 5:00,28,28,28,31.9,0,5.4,250,10,50.6,78.6,Partially cloudy
"Hue, Viet Nam",6/8/2021 6:00,28,28,28,31.3,0,5.5,280,10,50.6,74.08,Partially cloudy
"Hue, Viet Nam",6/8/2021 7:00,28.3,28.3,28.3,33.7,0,3.6,180,15.3,71.7,84.97,Partially cloudy
"Hue, Viet Nam",6/8/2021 8:00,30,30,30,34.2,0,3.6,0,10,50.6,66.12,Partially cloudy
"Hue, Viet Nam",6/8/2021 9:00,31,31,31,35.5,0,3.7,250,10,50.6,62.25,Partially cloudy
"Hue, Viet Nam",6/8/2021 10:00,32.5,32.5,32.5,38.4,0,7.4,140,15.3,89.1,60.07,Overcast
"Hue, Viet Nam",6/8/2021 11:00,33,33,33,39.3,0,13,91,10,89.1,59.16,Overcast
"Hue, Viet Nam",6/8/2021 12:00,32.1,32.1,32.1,39.2,0,14.7,62,10,89.1,66.19,Overcast
"Hue, Viet Nam",6/8/2021 13:00,31.5,31.5,31.5,38.1,0,7.2,50,13.9,89.1,67.69,Overcast
"Hue, Viet Nam",6/8/2021 14:00,30.1,30.1,30.1,36.3,0,9.5,51,10,89.1,74.34,Overcast
"Hue, Viet Nam",6/8/2021 15:00,31,31,31,37.8,0,16.5,90,10,89.1,70.48,Overcast
"Hue, Viet Nam",6/8/2021 16:00,31.1,31.1,31.1,38.1,0,3.6,140,15.3,88.4,70.93,Overcast
"Hue, Viet Nam",6/8/2021 17:00,30,30,30,36.3,0,7.5,149,10,50,74.63,Partially cloudy
"Hue, Viet Nam",6/8/2021 18:00,30,30,30,36.2,0,7.6,110,10,88.4,74.7,Overcast
"Hue, Viet Nam",6/8/2021 19:00,29.3,29.3,29.3,35.8,0,3.6,180,15.3,89.1,81.29,Overcast
"Hue, Viet Nam",6/8/2021 20:00,29,29,29,35.6,0,3.6,0,10,88.4,83.56,Overcast
"Hue, Viet Nam",6/8/2021 21:00,28.9,28.9,28.9,36.6,0,3.9,240,9.9,89.1,89.07,Overcast
"Hue, Viet Nam",6/8/2021 22:00,28.5,28.5,28.5,34,0,4.5,200,15.2,89.1,83.56,Overcast
"Hue, Viet Nam",6/8/2021 23:00,28.9,28.9,28.9,34.4,0,9.3,279,10,89.1,79.29,Overcast
"Hue, Viet Nam",6/9/2021 0:00,28.9,28.9,28.9,32.7,0,9.3,220,10,89.1,70.46,Overcast
"Hue, Viet Nam",6/9/2021 1:00,25.9,25.9,25.9,0,0,5.4,230,15.2,89.1,89.48,Overcast
"Hue, Viet Nam",6/9/2021 2:00,28,28,28,31.2,0,5.4,249,10,89.1,74.6,Overcast
"Hue, Viet Nam",6/9/2021 3:00,28,28,28,30.6,0,7.5,239,10,89.1,70.27,Overcast
"Hue, Viet Nam",6/9/2021 4:00,27.1,27.1,27.1,30.4,0,7.4,270,15.2,89.1,84.45,Overcast
"Hue, Viet Nam",6/9/2021 5:00,27,27,27,30.1,0,7.5,320,10,89.1,83.76,Overcast
"Hue, Viet Nam",6/9/2021 6:00,27,27,27,30.1,0,3.5,0,10,89.1,83.76,Overcast
"Hue, Viet Nam",6/9/2021 7:00,27.4,27.4,27.4,30.8,0,2.7,198,15.3,94.3,81.86,Overcast
"Hue, Viet Nam",6/9/2021 8:00,28,28,28,31.3,0,5.4,202,10,50.6,74.53,Partially cloudy
"Hue, Viet Nam",6/9/2021 9:00,29,29,29,33.6,0,5.3,160,10,50.6,74.32,Partially cloudy
"Hue, Viet Nam",6/9/2021 10:00,30.8,30.8,30.8,35.8,0,3.6,161,15.3,71.7,65.17,Partially cloudy
"Hue, Viet Nam",6/9/2021 11:00,31.1,31.1,31.1,36.6,0,7.5,90,10,50.6,66.06,Partially cloudy
"Hue, Viet Nam",6/9/2021 12:00,33,33,33,39.3,0,7.5,100,10,50.6,59.04,Partially cloudy
"Hue, Viet Nam",6/9/2021 13:00,33.4,33.4,33.4,41.2,0,13.4,31,15.3,71,61.4,Partially cloudy
"Hue, Viet Nam",6/9/2021 14:00,33,33,33,40.6,0,20.4,41,10,50,62.68,Partially cloudy
"Hue, Viet Nam",6/9/2021 15:00,31,31,31,37.7,0,22.1,60,10,50,70.13,Partially cloudy
"Hue, Viet Nam",6/9/2021 16:00,31.8,31.8,31.8,38.2,0,11.5,81,15.3,71,65.36,Partially cloudy
"Hue, Viet Nam",6/9/2021 17:00,31,31,31,36.6,0,16.5,90,10,50,66.25,Partially cloudy
"Hue, Viet Nam",6/9/2021 18:00,30,30,30,36.2,0,12.9,90,10,50,74.7,Partially cloudy
"Hue, Viet Nam",6/9/2021 19:00,29,29,29,33.9,0,6.3,166,15.3,71,76.2,Partially cloudy
"Hue, Viet Nam",6/9/2021 20:00,28,28,28,31.2,0,5.5,137,9.9,50.6,74.6,Partially cloudy
"Hue, Viet Nam",6/9/2021 21:00,28,28,28,31.2,0,9.3,202,9.9,50,74.53,Partially cloudy
"Hue, Viet Nam",6/9/2021 22:00,26.9,26.9,26.9,29.8,0,11,105,15.2,71.7,83.56,Partially cloudy
"Hue, Viet Nam",6/9/2021 23:00,27,27,27,30.1,0,5.3,193,9.9,50.6,83.76,Partially cloudy
"Hue, Viet Nam",6/10/2021 0:00,27,27,27,30.1,0,5.3,203,9.9,50.6,83.85,Partially cloudy
"Hue, Viet Nam",6/10/2021 1:00,26.5,26.5,26.5,0,0,3.5,135,15.2,71.7,88.69,Partially cloudy
"Hue, Viet Nam",6/10/2021 2:00,26,26,26,0,0,3.6,171,9.9,50.6,88.85,Partially cloudy
