,date,time,value,date time
4258,2018-06-27,11,550,2018-06-27 11
4259,2018-06-27,12,1,2018-06-27 12
4260,2018-06-27,13,396,2018-06-27 13
4261,2018-06-27,14,630,2018-06-27 14
4262,2018-06-27,15,760,2018-06-27 15
4263,2018-06-27,16,749,2018-06-27 16
4264,2018-06-27,17,630,2018-06-27 17
4265,2018-06-27,18,1,2018-06-27 18
4266,2018-06-27,19,394,2018-06-27 19
4267,2018-06-27,20,549,2018-06-27 20
4268,2018-06-27,21,700,2018-06-27 21
4269,2018-06-27,22,567,2018-06-27 22
4270,2018-06-27,23,399,2018-06-27 23
4271,2018-06-27,24,1,2018-06-27 24
4272,2018-06-28,1,450,2018-06-28 1
4273,2018-06-28,2,450,2018-06-28 2
4274,2018-06-28,3,1,2018-06-28 3
4275,2018-06-28,4,1,2018-06-28 4
4276,2018-06-28,5,1,2018-06-28 5
4277,2018-06-28,6,1,2018-06-28 6
4278,2018-06-28,7,1,2018-06-28 7
4279,2018-06-28,8,397,2018-06-28 8
4280,2018-06-28,9,780,2018-06-28 9
4281,2018-06-28,10,894.3,2018-06-28 10
4282,2018-06-28,11,894.3,2018-06-28 11
4283,2018-06-28,12,749,2018-06-28 12
4284,2018-06-28,13,760,2018-06-28 13
4285,2018-06-28,14,899,2018-06-28 14
4286,2018-06-28,15,    1 102.1,2018-06-28 15
4287,2018-06-28,16,    1 102.1,2018-06-28 16
4288,2018-06-28,17,946.9,2018-06-28 17
4289,2018-06-28,18,815,2018-06-28 18
4290,2018-06-28,19,800,2018-06-28 19
4291,2018-06-28,20,800,2018-06-28 20
4292,2018-06-28,21,903.8,2018-06-28 21
4293,2018-06-28,22,903.8,2018-06-28 22
4294,2018-06-28,23,894.3,2018-06-28 23
4295,2018-06-28,24,800,2018-06-28 24
4296,2018-06-29,1,787.7,2018-06-29 1
4297,2018-06-29,2,750,2018-06-29 2
4298,2018-06-29,3,737.8,2018-06-29 3
4299,2018-06-29,4,600,2018-06-29 4
4300,2018-06-29,5,650,2018-06-29 5
4301,2018-06-29,6,650,2018-06-29 6
4302,2018-06-29,7,597.6,2018-06-29 7
4303,2018-06-29,8,650,2018-06-29 8
4304,2018-06-29,9,804.5,2018-06-29 9
4305,2018-06-29,10,894.3,2018-06-29 10
4306,2018-06-29,11,894.3,2018-06-29 11
4307,2018-06-29,12,804.5,2018-06-29 12
4308,2018-06-29,13,804.5,2018-06-29 13
4309,2018-06-29,14,944.7,2018-06-29 14
4310,2018-06-29,15,    1 149,2018-06-29 15
4311,2018-06-29,16,946.9,2018-06-29 16
4312,2018-06-29,17,894.3,2018-06-29 17
4313,2018-06-29,18,737.8,2018-06-29 18
4314,2018-06-29,19,738,2018-06-29 19
4315,2018-06-29,20,760,2018-06-29 20
4316,2018-06-29,21,894.3,2018-06-29 21
4317,2018-06-29,22,900,2018-06-29 22
4318,2018-06-29,23,899,2018-06-29 23
4319,2018-06-29,24,815,2018-06-29 24
4320,2018-06-30,1,798,2018-06-30 1
4321,2018-06-30,2,760,2018-06-30 2
4322,2018-06-30,3,738,2018-06-30 3
4323,2018-06-30,4,650,2018-06-30 4
4324,2018-06-30,5,650,2018-06-30 5
4325,2018-06-30,6,650,2018-06-30 6
4326,2018-06-30,7,430,2018-06-30 7
4327,2018-06-30,8,545,2018-06-30 8
4328,2018-06-30,9,725.5,2018-06-30 9
4329,2018-06-30,10,750,2018-06-30 10
4330,2018-06-30,11,798,2018-06-30 11
4331,2018-06-30,12,750,2018-06-30 12
4332,2018-06-30,13,750,2018-06-30 13
4333,2018-06-30,14,944.7,2018-06-30 14
4334,2018-06-30,15,946.9,2018-06-30 15
4335,2018-06-30,16,894.3,2018-06-30 16
4336,2018-06-30,17,750,2018-06-30 17
4337,2018-06-30,18,400,2018-06-30 18
4338,2018-06-30,19,202,2018-06-30 19
4339,2018-06-30,20,400,2018-06-30 20
4340,2018-06-30,21,798,2018-06-30 21
4341,2018-06-30,22,944.7,2018-06-30 22
4342,2018-06-30,23,946.9,2018-06-30 23
4343,2018-06-30,24,903.8,2018-06-30 24
4344,2018-07-01,1,899,2018-07-01 1
4345,2018-07-01,2,896.1,2018-07-01 2
4346,2018-07-01,3,790,2018-07-01 3
4347,2018-07-01,4,790,2018-07-01 4
4348,2018-07-01,5,790,2018-07-01 5
4349,2018-07-01,6,790,2018-07-01 6
4350,2018-07-01,7,650,2018-07-01 7
4351,2018-07-01,8,597,2018-07-01 8
4352,2018-07-01,9,680,2018-07-01 9
4353,2018-07-01,10,700,2018-07-01 10
4354,2018-07-01,11,750,2018-07-01 11
4355,2018-07-01,12,758,2018-07-01 12
4356,2018-07-01,13,790,2018-07-01 13
4357,2018-07-01,14,861.4,2018-07-01 14
4358,2018-07-01,15,800,2018-07-01 15
4359,2018-07-01,16,790,2018-07-01 16
4360,2018-07-01,17,750,2018-07-01 17
4361,2018-07-01,18,568,2018-07-01 18
4362,2018-07-01,19,733,2018-07-01 19
4363,2018-07-01,20,750,2018-07-01 20
4364,2018-07-01,21,790,2018-07-01 21
4365,2018-07-01,22,861.4,2018-07-01 22
4366,2018-07-01,23,896.1,2018-07-01 23
4367,2018-07-01,24,861.4,2018-07-01 24
4368,2018-07-02,1,790,2018-07-02 1
4369,2018-07-02,2,750,2018-07-02 2
4370,2018-07-02,3,650,2018-07-02 3
4371,2018-07-02,4,650,2018-07-02 4
4372,2018-07-02,5,650,2018-07-02 5
4373,2018-07-02,6,650,2018-07-02 6
4374,2018-07-02,7,500,2018-07-02 7
4375,2018-07-02,8,515,2018-07-02 8
4376,2018-07-02,9,886,2018-07-02 9
4377,2018-07-02,10,890,2018-07-02 10
4378,2018-07-02,11,896.1,2018-07-02 11
4379,2018-07-02,12,890,2018-07-02 12
4380,2018-07-02,13,896.1,2018-07-02 13
4381,2018-07-02,14,1280,2018-07-02 14
4382,2018-07-02,15,1280,2018-07-02 15
4383,2018-07-02,16,1043.1,2018-07-02 16
4384,2018-07-02,17,890,2018-07-02 17
4385,2018-07-02,18,779,2018-07-02 18
4386,2018-07-02,19,790,2018-07-02 19
4387,2018-07-02,20,805,2018-07-02 20
4388,2018-07-02,21,896.1,2018-07-02 21
4389,2018-07-02,22,899,2018-07-02 22
4390,2018-07-02,23,899,2018-07-02 23
4391,2018-07-02,24,896.1,2018-07-02 24
4392,2018-07-03,1,861.4,2018-07-03 1
4393,2018-07-03,2,861.4,2018-07-03 2
4394,2018-07-03,3,779,2018-07-03 3
4395,2018-07-03,4,700,2018-07-03 4
4396,2018-07-03,5,650,2018-07-03 5
4397,2018-07-03,6,700,2018-07-03 6
4398,2018-07-03,7,530,2018-07-03 7
4399,2018-07-03,8,700,2018-07-03 8
4400,2018-07-03,9,896.1,2018-07-03 9
4401,2018-07-03,10,1043.1,2018-07-03 10
4402,2018-07-03,11,1120,2018-07-03 11
4403,2018-07-03,12,899,2018-07-03 12
4404,2018-07-03,13,970,2018-07-03 13
4405,2018-07-03,14,1280,2018-07-03 14
4406,2018-07-03,15,1280,2018-07-03 15
4407,2018-07-03,16,1278.9,2018-07-03 16
4408,2018-07-03,17,896.1,2018-07-03 17
4409,2018-07-03,18,790,2018-07-03 18
4410,2018-07-03,19,790,2018-07-03 19
4411,2018-07-03,20,822,2018-07-03 20
4412,2018-07-03,21,896.1,2018-07-03 21
4413,2018-07-03,22,951.7,2018-07-03 22
4414,2018-07-03,23,899,2018-07-03 23
4415,2018-07-03,24,861.4,2018-07-03 24
4416,2018-07-04,1,861.4,2018-07-04 1
4417,2018-07-04,2,850,2018-07-04 2
4418,2018-07-04,3,805.9,2018-07-04 3
4419,2018-07-04,4,790,2018-07-04 4
4420,2018-07-04,5,779,2018-07-04 5
4421,2018-07-04,6,768,2018-07-04 6
4422,2018-07-04,7,700,2018-07-04 7
4423,2018-07-04,8,750,2018-07-04 8
4424,2018-07-04,9,861.4,2018-07-04 9
4425,2018-07-04,10,896.1,2018-07-04 10
4426,2018-07-04,11,890,2018-07-04 11
4427,2018-07-04,12,805.9,2018-07-04 12
4428,2018-07-04,13,861.4,2018-07-04 13
4429,2018-07-04,14,1280,2018-07-04 14
4430,2018-07-04,15,1280,2018-07-04 15
4431,2018-07-04,16,999,2018-07-04 16
4432,2018-07-04,17,861.4,2018-07-04 17
4433,2018-07-04,18,768,2018-07-04 18
4434,2018-07-04,19,705,2018-07-04 19
4435,2018-07-04,20,768,2018-07-04 20
4436,2018-07-04,21,861.4,2018-07-04 21
4437,2018-07-04,22,899,2018-07-04 22
4438,2018-07-04,23,896.1,2018-07-04 23
4439,2018-07-04,24,861.4,2018-07-04 24
4440,2018-07-05,1,850,2018-07-05 1
4441,2018-07-05,2,790,2018-07-05 2
4442,2018-07-05,3,790,2018-07-05 3
4443,2018-07-05,4,790,2018-07-05 4
4444,2018-07-05,5,790,2018-07-05 5
4445,2018-07-05,6,790,2018-07-05 6
4446,2018-07-05,7,700,2018-07-05 7
4447,2018-07-05,8,769,2018-07-05 8
4448,2018-07-05,9,790,2018-07-05 9
4449,2018-07-05,10,850,2018-07-05 10
4450,2018-07-05,11,850,2018-07-05 11
4451,2018-07-05,12,790,2018-07-05 12
4452,2018-07-05,13,790,2018-07-05 13
4453,2018-07-05,14,896.1,2018-07-05 14
4454,2018-07-05,15,896.1,2018-07-05 15
4455,2018-07-05,16,896.1,2018-07-05 16
4456,2018-07-05,17,850,2018-07-05 17
4457,2018-07-05,18,700,2018-07-05 18
4458,2018-07-05,19,700,2018-07-05 19
4459,2018-07-05,20,769,2018-07-05 20
4460,2018-07-05,21,823.5,2018-07-05 21
4461,2018-07-05,22,861.4,2018-07-05 22
4462,2018-07-05,23,850,2018-07-05 23
4463,2018-07-05,24,790,2018-07-05 24
4464,2018-07-06,1,768,2018-07-06 1
4465,2018-07-06,2,768,2018-07-06 2
4466,2018-07-06,3,768,2018-07-06 3
4467,2018-07-06,4,750,2018-07-06 4
4468,2018-07-06,5,750,2018-07-06 5
4469,2018-07-06,6,513,2018-07-06 6
4470,2018-07-06,7,202,2018-07-06 7
4471,2018-07-06,8,480,2018-07-06 8
4472,2018-07-06,9,768,2018-07-06 9
4473,2018-07-06,10,790,2018-07-06 10
4474,2018-07-06,11,805.9,2018-07-06 11
4475,2018-07-06,12,790,2018-07-06 12
4476,2018-07-06,13,790,2018-07-06 13
4477,2018-07-06,14,861.4,2018-07-06 14
4478,2018-07-06,15,861.4,2018-07-06 15
4479,2018-07-06,16,805.9,2018-07-06 16
4480,2018-07-06,17,790,2018-07-06 17
4481,2018-07-06,18,400,2018-07-06 18
4482,2018-07-06,19,394,2018-07-06 19
4483,2018-07-06,20,405,2018-07-06 20
4484,2018-07-06,21,768,2018-07-06 21
4485,2018-07-06,22,800,2018-07-06 22
4486,2018-07-06,23,850,2018-07-06 23
4487,2018-07-06,24,768,2018-07-06 24
4488,2018-07-07,1,779,2018-07-07 1
4489,2018-07-07,2,750,2018-07-07 2
4490,2018-07-07,3,600,2018-07-07 3
4491,2018-07-07,4,550,2018-07-07 4
4492,2018-07-07,5,600,2018-07-07 5
4493,2018-07-07,6,455,2018-07-07 6
4494,2018-07-07,7,1,2018-07-07 7
4495,2018-07-07,8,494,2018-07-07 8
4496,2018-07-07,9,805.5,2018-07-07 9
4497,2018-07-07,10,896.1,2018-07-07 10
4498,2018-07-07,11,896.1,2018-07-07 11
4499,2018-07-07,12,861.4,2018-07-07 12
4500,2018-07-07,13,850,2018-07-07 13
4501,2018-07-07,14,896.1,2018-07-07 14
4502,2018-07-07,15,861.4,2018-07-07 15
4503,2018-07-07,16,766,2018-07-07 16
4504,2018-07-07,17,751,2018-07-07 17
4505,2018-07-07,18,205,2018-07-07 18
4506,2018-07-07,19,210,2018-07-07 19
4507,2018-07-07,20,202,2018-07-07 20
4508,2018-07-07,21,394,2018-07-07 21
4509,2018-07-07,22,599,2018-07-07 22
4510,2018-07-07,23,766,2018-07-07 23
4511,2018-07-07,24,400,2018-07-07 24
4512,2018-07-08,1,1,2018-07-08 1
4513,2018-07-08,2,1,2018-07-08 2
4514,2018-07-08,3,1,2018-07-08 3
4515,2018-07-08,4,1,2018-07-08 4
4516,2018-07-08,5,1,2018-07-08 5
4517,2018-07-08,6,1,2018-07-08 6
4518,2018-07-08,7,1,2018-07-08 7
4519,2018-07-08,8,1,2018-07-08 8
4520,2018-07-08,9,1,2018-07-08 9
4521,2018-07-08,10,1,2018-07-08 10
4522,2018-07-08,11,1,2018-07-08 11
4523,2018-07-08,12,1,2018-07-08 12
4524,2018-07-08,13,1,2018-07-08 13
4525,2018-07-08,14,1,2018-07-08 14
4526,2018-07-08,15,1,2018-07-08 15
4527,2018-07-08,16,1,2018-07-08 16
4528,2018-07-08,17,1,2018-07-08 17
4529,2018-07-08,18,1,2018-07-08 18
4530,2018-07-08,19,1,2018-07-08 19
4531,2018-07-08,20,300,2018-07-08 20
4532,2018-07-08,21,1,2018-07-08 21
4533,2018-07-08,22,1,2018-07-08 22
4534,2018-07-08,23,1,2018-07-08 23
4535,2018-07-08,24,1,2018-07-08 24
4536,2018-07-09,1,193,2018-07-09 1
4537,2018-07-09,2,1,2018-07-09 2
4538,2018-07-09,3,1,2018-07-09 3
4539,2018-07-09,4,1,2018-07-09 4
4540,2018-07-09,5,1,2018-07-09 5
4541,2018-07-09,6,1,2018-07-09 6
4542,2018-07-09,7,1,2018-07-09 7
4543,2018-07-09,8,50,2018-07-09 8
4544,2018-07-09,9,861.4,2018-07-09 9
4545,2018-07-09,10,899,2018-07-09 10
4546,2018-07-09,11,900,2018-07-09 11
4547,2018-07-09,12,768,2018-07-09 12
4548,2018-07-09,13,650,2018-07-09 13
4549,2018-07-09,14,899,2018-07-09 14
4550,2018-07-09,15,899,2018-07-09 15
4551,2018-07-09,16,1043.1,2018-07-09 16
4552,2018-07-09,17,998,2018-07-09 17
4553,2018-07-09,18,720,2018-07-09 18
4554,2018-07-09,19,810,2018-07-09 19
4555,2018-07-09,20,861.4,2018-07-09 20
4556,2018-07-09,21,861.4,2018-07-09 21
4557,2018-07-09,22,768,2018-07-09 22
4558,2018-07-09,23,500,2018-07-09 23
4559,2018-07-09,24,410,2018-07-09 24
4560,2018-07-10,1,650,2018-07-10 1
4561,2018-07-10,2,1.1,2018-07-10 2
4562,2018-07-10,3,1,2018-07-10 3
4563,2018-07-10,4,1,2018-07-10 4
4564,2018-07-10,5,1,2018-07-10 5
4565,2018-07-10,6,1,2018-07-10 6
4566,2018-07-10,7,1,2018-07-10 7
4567,2018-07-10,8,300,2018-07-10 8
4568,2018-07-10,9,861.4,2018-07-10 9
4569,2018-07-10,10,861.4,2018-07-10 10
4570,2018-07-10,11,998,2018-07-10 11
4571,2018-07-10,12,810,2018-07-10 12
4572,2018-07-10,13,680,2018-07-10 13
4573,2018-07-10,14,861.4,2018-07-10 14
4574,2018-07-10,15,861.4,2018-07-10 15
4575,2018-07-10,16,861.4,2018-07-10 16
4576,2018-07-10,17,861.4,2018-07-10 17
4577,2018-07-10,18,460,2018-07-10 18
4578,2018-07-10,19,450,2018-07-10 19
4579,2018-07-10,20,680,2018-07-10 20
4580,2018-07-10,21,680,2018-07-10 21
4581,2018-07-10,22,680,2018-07-10 22
4582,2018-07-10,23,450,2018-07-10 23
4583,2018-07-10,24,350,2018-07-10 24
4584,2018-07-11,1,100,2018-07-11 1
4585,2018-07-11,2,1,2018-07-11 2
4586,2018-07-11,3,1,2018-07-11 3
4587,2018-07-11,4,1,2018-07-11 4
4588,2018-07-11,5,1,2018-07-11 5
4589,2018-07-11,6,1,2018-07-11 6
4590,2018-07-11,7,1,2018-07-11 7
4591,2018-07-11,8,340,2018-07-11 8
4592,2018-07-11,9,776,2018-07-11 9
4593,2018-07-11,10,861.4,2018-07-11 10
4594,2018-07-11,11,861.4,2018-07-11 11
4595,2018-07-11,12,600,2018-07-11 12
4596,2018-07-11,13,499,2018-07-11 13
4597,2018-07-11,14,861.4,2018-07-11 14
4598,2018-07-11,15,998,2018-07-11 15
4599,2018-07-11,16,998,2018-07-11 16
4600,2018-07-11,17,861.4,2018-07-11 17
4601,2018-07-11,18,650,2018-07-11 18
4602,2018-07-11,19,750,2018-07-11 19
4603,2018-07-11,20,778,2018-07-11 20
4604,2018-07-11,21,778,2018-07-11 21
4605,2018-07-11,22,810,2018-07-11 22
4606,2018-07-11,23,700,2018-07-11 23
4607,2018-07-11,24,360,2018-07-11 24
4608,2018-07-12,1,100,2018-07-12 1
4609,2018-07-12,2,1,2018-07-12 2
4610,2018-07-12,3,1,2018-07-12 3
4611,2018-07-12,4,1,2018-07-12 4
4612,2018-07-12,5,1,2018-07-12 5
4613,2018-07-12,6,1,2018-07-12 6
4614,2018-07-12,7,1,2018-07-12 7
4615,2018-07-12,8,345,2018-07-12 8
4616,2018-07-12,9,861.4,2018-07-12 9
4617,2018-07-12,10,900,2018-07-12 10
4618,2018-07-12,11,1049,2018-07-12 11
4619,2018-07-12,12,778,2018-07-12 12
4620,2018-07-12,13,600,2018-07-12 13
4621,2018-07-12,14,900,2018-07-12 14
4622,2018-07-12,15,1280,2018-07-12 15
4623,2018-07-12,16,1280,2018-07-12 16
4624,2018-07-12,17,861.4,2018-07-12 17
4625,2018-07-12,18,750,2018-07-12 18
4626,2018-07-12,19,766,2018-07-12 19
4627,2018-07-12,20,800,2018-07-12 20
4628,2018-07-12,21,1001,2018-07-12 21
4629,2018-07-12,22,1001,2018-07-12 22
4630,2018-07-12,23,907.3,2018-07-12 23
4631,2018-07-12,24,766,2018-07-12 24
4632,2018-07-13,1,766,2018-07-13 1
4633,2018-07-13,2,610,2018-07-13 2
4634,2018-07-13,3,350,2018-07-13 3
4635,2018-07-13,4,300,2018-07-13 4
4636,2018-07-13,5,150,2018-07-13 5
4637,2018-07-13,6,45,2018-07-13 6
4638,2018-07-13,7,300,2018-07-13 7
4639,2018-07-13,8,700,2018-07-13 8
4640,2018-07-13,9,899,2018-07-13 9
4641,2018-07-13,10,942,2018-07-13 10
4642,2018-07-13,11,1043.1,2018-07-13 11
4643,2018-07-13,12,899,2018-07-13 12
4644,2018-07-13,13,861.4,2018-07-13 13
4645,2018-07-13,14,942,2018-07-13 14
4646,2018-07-13,15,942,2018-07-13 15
4647,2018-07-13,16,942,2018-07-13 16
4648,2018-07-13,17,861.4,2018-07-13 17
4649,2018-07-13,18,778,2018-07-13 18
4650,2018-07-13,19,810,2018-07-13 19
4651,2018-07-13,20,942,2018-07-13 20
4652,2018-07-13,21,942,2018-07-13 21
4653,2018-07-13,22,1048,2018-07-13 22
4654,2018-07-13,23,907.3,2018-07-13 23
4655,2018-07-13,24,610,2018-07-13 24
4656,2018-07-14,1,650,2018-07-14 1
4657,2018-07-14,2,300,2018-07-14 2
4658,2018-07-14,3,150,2018-07-14 3
4659,2018-07-14,4,1,2018-07-14 4
4660,2018-07-14,5,1,2018-07-14 5
4661,2018-07-14,6,1,2018-07-14 6
4662,2018-07-14,7,1,2018-07-14 7
4663,2018-07-14,8,650,2018-07-14 8
4664,2018-07-14,9,793,2018-07-14 9
4665,2018-07-14,10,793,2018-07-14 10
4666,2018-07-14,11,899,2018-07-14 11
4667,2018-07-14,12,790,2018-07-14 12
4668,2018-07-14,13,793,2018-07-14 13
4669,2018-07-14,14,900,2018-07-14 14
4670,2018-07-14,15,942,2018-07-14 15
4671,2018-07-14,16,793,2018-07-14 16
4672,2018-07-14,17,680,2018-07-14 17
4673,2018-07-14,18,150,2018-07-14 18
4674,2018-07-14,19,390,2018-07-14 19
4675,2018-07-14,20,500,2018-07-14 20
4676,2018-07-14,21,398,2018-07-14 21
4677,2018-07-14,22,450,2018-07-14 22
4678,2018-07-14,23,150,2018-07-14 23
4679,2018-07-14,24,150,2018-07-14 24
4680,2018-07-15,1,605,2018-07-15 1
4681,2018-07-15,2,300,2018-07-15 2
4682,2018-07-15,3,300,2018-07-15 3
4683,2018-07-15,4,300,2018-07-15 4
4684,2018-07-15,5,200,2018-07-15 5
4685,2018-07-15,6,1,2018-07-15 6
4686,2018-07-15,7,1,2018-07-15 7
4687,2018-07-15,8,1,2018-07-15 8
4688,2018-07-15,9,1,2018-07-15 9
4689,2018-07-15,10,1,2018-07-15 10
4690,2018-07-15,11,1,2018-07-15 11
4691,2018-07-15,12,1,2018-07-15 12
4692,2018-07-15,13,1,2018-07-15 13
4693,2018-07-15,14,1,2018-07-15 14
4694,2018-07-15,15,1,2018-07-15 15
4695,2018-07-15,16,1,2018-07-15 16
4696,2018-07-15,17,150,2018-07-15 17
4697,2018-07-15,18,1,2018-07-15 18
4698,2018-07-15,19,580.6,2018-07-15 19
4699,2018-07-15,20,580.6,2018-07-15 20
4700,2018-07-15,21,345,2018-07-15 21
4701,2018-07-15,22,576,2018-07-15 22
4702,2018-07-15,23,340,2018-07-15 23
4703,2018-07-15,24,1,2018-07-15 24
4704,2018-07-16,1,1,2018-07-16 1
4705,2018-07-16,2,1,2018-07-16 2
4706,2018-07-16,3,1,2018-07-16 3
4707,2018-07-16,4,1,2018-07-16 4
4708,2018-07-16,5,1,2018-07-16 5
4709,2018-07-16,6,1,2018-07-16 6
4710,2018-07-16,7,1,2018-07-16 7
4711,2018-07-16,8,1,2018-07-16 8
4712,2018-07-16,9,751,2018-07-16 9
4713,2018-07-16,10,810,2018-07-16 10
4714,2018-07-16,11,861.3,2018-07-16 11
4715,2018-07-16,12,751,2018-07-16 12
4716,2018-07-16,13,1,2018-07-16 13
4717,2018-07-16,14,765.8,2018-07-16 14
4718,2018-07-16,15,782,2018-07-16 15
4719,2018-07-16,16,792.7,2018-07-16 16
4720,2018-07-16,17,782,2018-07-16 17
4721,2018-07-16,18,680,2018-07-16 18
4722,2018-07-16,19,700,2018-07-16 19
4723,2018-07-16,20,605,2018-07-16 20
4724,2018-07-16,21,700,2018-07-16 21
4725,2018-07-16,22,750.6,2018-07-16 22
4726,2018-07-16,23,680,2018-07-16 23
4727,2018-07-16,24,400,2018-07-16 24
4728,2018-07-17,1,1,2018-07-17 1
4729,2018-07-17,2,1,2018-07-17 2
4730,2018-07-17,3,1,2018-07-17 3
4731,2018-07-17,4,1,2018-07-17 4
4732,2018-07-17,5,1,2018-07-17 5
4733,2018-07-17,6,1,2018-07-17 6
4734,2018-07-17,7,1,2018-07-17 7
4735,2018-07-17,8,1,2018-07-17 8
4736,2018-07-17,9,332.5,2018-07-17 9
4737,2018-07-17,10,594,2018-07-17 10
4738,2018-07-17,11,650,2018-07-17 11
4739,2018-07-17,12,1,2018-07-17 12
4740,2018-07-17,13,1,2018-07-17 13
4741,2018-07-17,14,1,2018-07-17 14
4742,2018-07-17,15,400,2018-07-17 15
4743,2018-07-17,16,500,2018-07-17 16
4744,2018-07-17,17,525,2018-07-17 17
4745,2018-07-17,18,300,2018-07-17 18
4746,2018-07-17,19,576,2018-07-17 19
4747,2018-07-17,20,500,2018-07-17 20
4748,2018-07-17,21,338,2018-07-17 21
4749,2018-07-17,22,500,2018-07-17 22
4750,2018-07-17,23,330,2018-07-17 23
4751,2018-07-17,24,1,2018-07-17 24
4752,2018-07-18,1,150,2018-07-18 1
4753,2018-07-18,2,1,2018-07-18 2
4754,2018-07-18,3,150,2018-07-18 3
4755,2018-07-18,4,45,2018-07-18 4
4756,2018-07-18,5,1,2018-07-18 5
4757,2018-07-18,6,1,2018-07-18 6
4758,2018-07-18,7,1,2018-07-18 7
4759,2018-07-18,8,250,2018-07-18 8
4760,2018-07-18,9,782,2018-07-18 9
4761,2018-07-18,10,790,2018-07-18 10
4762,2018-07-18,11,790,2018-07-18 11
4763,2018-07-18,12,604,2018-07-18 12
4764,2018-07-18,13,250,2018-07-18 13
4765,2018-07-18,14,750.9,2018-07-18 14
4766,2018-07-18,15,790,2018-07-18 15
4767,2018-07-18,16,790,2018-07-18 16
4768,2018-07-18,17,790,2018-07-18 17
4769,2018-07-18,18,751,2018-07-18 18
4770,2018-07-18,19,600,2018-07-18 19
4771,2018-07-18,20,335,2018-07-18 20
4772,2018-07-18,21,150,2018-07-18 21
4773,2018-07-18,22,333,2018-07-18 22
4774,2018-07-18,23,1,2018-07-18 23
4775,2018-07-18,24,1,2018-07-18 24
4776,2018-07-19,1,1,2018-07-19 1
4777,2018-07-19,2,1,2018-07-19 2
4778,2018-07-19,3,1,2018-07-19 3
4779,2018-07-19,4,1,2018-07-19 4
4780,2018-07-19,5,1,2018-07-19 5
4781,2018-07-19,6,1,2018-07-19 6
4782,2018-07-19,7,1,2018-07-19 7
4783,2018-07-19,8,1,2018-07-19 8
4784,2018-07-19,9,601,2018-07-19 9
4785,2018-07-19,10,777.5,2018-07-19 10
4786,2018-07-19,11,790,2018-07-19 11
4787,2018-07-19,12,576,2018-07-19 12
4788,2018-07-19,13,150,2018-07-19 13
4789,2018-07-19,14,630,2018-07-19 14
4790,2018-07-19,15,778.5,2018-07-19 15
4791,2018-07-19,16,790,2018-07-19 16
4792,2018-07-19,17,838,2018-07-19 17
4793,2018-07-19,18,750.9,2018-07-19 18
4794,2018-07-19,19,750,2018-07-19 19
4795,2018-07-19,20,700,2018-07-19 20
4796,2018-07-19,21,778.5,2018-07-19 21
4797,2018-07-19,22,782,2018-07-19 22
4798,2018-07-19,23,750,2018-07-19 23
4799,2018-07-19,24,334,2018-07-19 24
4800,2018-07-20,1,1,2018-07-20 1
4801,2018-07-20,2,1,2018-07-20 2
4802,2018-07-20,3,1,2018-07-20 3
4803,2018-07-20,4,2,2018-07-20 4
4804,2018-07-20,5,1,2018-07-20 5
4805,2018-07-20,6,1,2018-07-20 6
4806,2018-07-20,7,1,2018-07-20 7
4807,2018-07-20,8,1,2018-07-20 8
4808,2018-07-20,9,750,2018-07-20 9
4809,2018-07-20,10,861.4,2018-07-20 10
4810,2018-07-20,11,861.4,2018-07-20 11
4811,2018-07-20,12,680,2018-07-20 12
4812,2018-07-20,13,50,2018-07-20 13
4813,2018-07-20,14,790,2018-07-20 14
4814,2018-07-20,15,790,2018-07-20 15
4815,2018-07-20,16,838,2018-07-20 16
4816,2018-07-20,17,861.4,2018-07-20 17
4817,2018-07-20,18,782,2018-07-20 18
4818,2018-07-20,19,790,2018-07-20 19
4819,2018-07-20,20,750,2018-07-20 20
4820,2018-07-20,21,782,2018-07-20 21
4821,2018-07-20,22,810,2018-07-20 22
4822,2018-07-20,23,782,2018-07-20 23
4823,2018-07-20,24,450,2018-07-20 24
4824,2018-07-21,1,334,2018-07-21 1
4825,2018-07-21,2,331,2018-07-21 2
4826,2018-07-21,3,300,2018-07-21 3
4827,2018-07-21,4,300,2018-07-21 4
4828,2018-07-21,5,300,2018-07-21 5
4829,2018-07-21,6,1,2018-07-21 6
4830,2018-07-21,7,1,2018-07-21 7
4831,2018-07-21,8,1,2018-07-21 8
4832,2018-07-21,9,589,2018-07-21 9
4833,2018-07-21,10,780,2018-07-21 10
4834,2018-07-21,11,838,2018-07-21 11
4835,2018-07-21,12,395,2018-07-21 12
4836,2018-07-21,13,1,2018-07-21 13
4837,2018-07-21,14,589,2018-07-21 14
4838,2018-07-21,15,601,2018-07-21 15
4839,2018-07-21,16,710,2018-07-21 16
4840,2018-07-21,17,793,2018-07-21 17
4841,2018-07-21,18,500,2018-07-21 18
4842,2018-07-21,19,330,2018-07-21 19
4843,2018-07-21,20,661,2018-07-21 20
4844,2018-07-21,21,793,2018-07-21 21
4845,2018-07-21,22,790,2018-07-21 22
4846,2018-07-21,23,650,2018-07-21 23
4847,2018-07-21,24,300,2018-07-21 24
4848,2018-07-22,1,200,2018-07-22 1
4849,2018-07-22,2,1,2018-07-22 2
4850,2018-07-22,3,1,2018-07-22 3
4851,2018-07-22,4,1,2018-07-22 4
4852,2018-07-22,5,1,2018-07-22 5
4853,2018-07-22,6,1,2018-07-22 6
4854,2018-07-22,7,1,2018-07-22 7
